,full_name,link,description,stars,forks,watchers,keywords,source
389,WinToast,https://github.com/mohabouje/WinToast.git,"WinToast is a lightly library written in C++ which brings a complete integration of the modern toast notifications of Windows 8 & Windows 10.  Toast notifications allows your app to inform the users about relevant information and timely events that they should see and take action upon inside your app, such as a new instant message, a new friend request, breaking news, or a calendar event.",338,79,338,messaging+notifications+windows+windows-10+windows-uwp+toast-notifications+modern-features+toast-templates+event-handlers,GitHub
390,gr-lora,https://github.com/rpp0/gr-lora.git,GNU Radio blocks for receiving LoRa modulated radio messages using SDR,337,86,337,messaging,GitHub
391,citrus,https://github.com/citrusframework/citrus.git,Framework for automated integration tests with focus on messaging integration,336,120,336,messaging+integration-testing+microservices+messaging,GitHub
392,incus,https://github.com/Imgur/incus.git,"incus is a middleware for distributing messages via websockets, long polling, and push notifications",336,31,336,messaging,GitHub
393,cordova-plugin-email-composer,https://github.com/katzer/cordova-plugin-email-composer.git,Edit and send email messages,335,315,335,messaging+cordova-plugin+cordova-android-plugin+cordova-ios-plugin+email+email-draft+composer,GitHub
394,punt,https://github.com/tj/punt.git,Elegant UDP messaging for nodejs ,335,22,335,messaging,GitHub
395,telepat-api,https://github.com/telepat-io/telepat-api.git,This is the Telepat API where HTTP calls are made. CRUD operations are not processed here directly. Messages are sent to the Telepat workers where CRUD operations are being taken care of along with client communication (notifications).,335,21,335,messaging+realtime+notifications+synchronization+scalability,GitHub
396,SAEA,https://github.com/yswenli/SAEA.git,"SAEA.Socket is a high-performance IOCP framework TCP based on dotnet standard 2.0; Src contains its application test scenarios, such as websocket,rpc, redis driver, MVC WebAPI, lightweight message server, ultra large file transmission, etc. SAEA.Socket是一个高性能IOCP框架的 TCP，基于dotnet standard 2.0；Src中含有其应用测试场景，例如websocket、rpc、redis驱动、MVC WebAPI、轻量级消息服务器、超大文件传输等",335,106,335,messaging+iocp+websocket-client+websockets+webapi+mvc+high-performance+rpc+mvcwebapi+socket+mvc-webapi+redisclient+redisdrive+webserver+rediscluster+websocketclient+queue+chat+tcp+redis+mqtt,GitHub
397,sup3rS3cretMes5age,https://github.com/algolia/sup3rS3cretMes5age.git,"Simple to use, simple to deploy, one time self destruct messaging service, with hashicorp vault as a backend",332,51,332,messaging+golang+vault+security+secrets+hashicorp-vault,GitHub
398,pushmeup,https://github.com/NicosKaralis/pushmeup.git,"This gem is a wrapper to send push notifications to devices. Currently it only sends to Android or iOS devices, but more platforms will be added soon. With APNS (Apple Push Notifications Service) you can send push notifications to Apple devices. With GCM (Google Cloud Messaging) you can send push notifications to Android devices.",332,129,332,messaging,GitHub
399,RMSPushNotificationsBundle,https://github.com/richsage/RMSPushNotificationsBundle.git,"NOT MAINTAINED! ⛔️ Push notifications/messages for mobile devices. Supports iOS, Android (C2DM, GCM), Blackberry and Windows Mobile (toast only). A Symfony2 bundle.",331,156,331,messaging,GitHub
400,Djrill,https://github.com/brack3t/Djrill.git,[INACTIVE/UNMAINTAINED] Djrill is an email backend and new message class for Django users that want to take advantage of the Mandrill transactional email service from MailChimp.,330,65,330,messaging,GitHub
401,tcpshm,https://github.com/MengRao/tcpshm.git,A connection-oriented persistent message queue framework based on TCP or SHM(shared memory),329,99,329,messaging+tcp+shared-memory+message-queue+linux,GitHub
402,MBMvc,https://github.com/alibaba/MBMvc.git,An iOS Message Based MVC framework  ,328,122,328,messaging,GitHub
403,Anon-SMS,https://github.com/HACK3RY2J/Anon-SMS.git,A Tool To Send Messages Anonymously..,325,49,325,messaging+linux+termux+anon-sms+anonymous-message+sms-spoofing+sms-notifications+anonymous-sms,GitHub
